Molecule ChEMBL ID	Molecule Name	Molecule Max Phase	Molecular Weight	#RO5 Violations	AlogP	Compound Key	Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	pChEMBL Value	Data Validity Comment	Comment	Uo Units	Ligand Efficiency BEI	Ligand Efficiency LE	Ligand Efficiency LLE	Ligand Efficiency SEI	Potential Duplicate	Assay ChEMBL ID	Assay Description	Assay Type	BAO Format ID	BAO Label	Assay Organism	Assay Tissue ChEMBL ID	Assay Tissue Name	Assay Cell Type	Assay Subcellular Fraction	Assay Parameters	Assay Variant Accession	Assay Variant Mutation	Target ChEMBL ID	Target Name	Target Organism	Target Type	Document ChEMBL ID	Source ID	Source Description	Document Journal	Document Year	Cell ChEMBL ID	Properties	Action Type
CHEMBL4748675		None	331.26	0	2.71	2b	O=[N+]([O-])c1ccc(N/C(Cc2ccccc2F)=N\O)c2nonc12	IC50	'='	75	nM	7.12			UO_0000065	21.51	0.41	4.41	5.62	0	CHEMBL4717719	Inhibition of recombinant human IDO1 assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 1.5 hrs by HPLC analysis	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715733	1	Scientific Literature	Eur J Med Chem	2016	None	TIME = 1.5 hr	INHIBITOR
CHEMBL4782213		None	397.31	1	6.3	5d	Clc1ccc(C(Cn2ccnc2)OCc2ccc3ccccc3c2)c(Cl)c1	IC50	'='	22300	nM	4.65			UO_0000065	11.71	0.24	-1.65	17.2	0	CHEMBL4724363	Inhibition of human N-terminal IDO1 expressed in Escherichia coli BL21 A1 cells using L-tryptophan as substrate measured after 30 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715883	1	Scientific Literature	Bioorg Med Chem Lett	2021	None	TIME = 0.5 hr	INHIBITOR
CHEMBL4761104		None	452.9	1	6.24	20	CC[C@H](C(=O)Nc1ccc(Cl)cn1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12	IC50	'='	7	nM	8.15			UO_0000065	18.01	0.36	1.91	15.92	0	CHEMBL4679088	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673358	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4752478		None	438.88	1	5.11	9	CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12	IC50	'='	22	nM	7.66			UO_0000065	17.45	0.35	2.55	18.42	0	CHEMBL4679088	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673358	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4741880		None	424.85	0	4.72	7	O=C(CN1CCC2(CC1)COc1cc(C(F)(F)F)ccc12)Nc1ccc(Cl)cc1	IC50	'='	260	nM	6.58			UO_0000065	15.5	0.31	1.87	15.84	0	CHEMBL4679088	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673358	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4744209		None	438.83	0	4.25	5	O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12	IC50	'='	32	nM	7.5			UO_0000065	17.08	0.34	3.24	12.78	1	CHEMBL4679088	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673358	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4099627		None	359.16	0	1.59	4c	NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	98	nM	7.01			UO_0000065	19.51	0.46	5.42	5.76	0	CHEMBL3999985	Inhibition of IDO1 in IFN-gamma-stimulated human HeLa cells assessed as decrease in kynurenine levels after 48 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3997850	1	Scientific Literature	ACS Med Chem Lett	2017	CHEMBL3308376		
CHEMBL4543296		None	519.31	1	4.34	23	CCOP(=O)(CC)N1CCC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1	IC50	'>'	200	nM				UO_0000065					0	CHEMBL4408554	Inhibition of IDO1 in human HeLa cells using L-tryptophan as substrate incubated for 48 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406833	1	Scientific Literature	Eur J Med Chem	2019	CHEMBL3308376		
CHEMBL4573233		None	293.19	0	4.13	15	Cc1sc2nccn2c1-c1ccc(Br)cc1	IC50	'='	3109.3	nM	5.51			UO_0000065	18.78	0.47	1.38	31.83	0	CHEMBL4381635	Inhibition of recombinant full-length N-terminal His-tagged human IDO1 (1 to 403 residues) expressed in Escherichia coli BL21(DE3) cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376890	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4467804		None	389.48	0	4.13	35	N#Cc1ccc(NC(=O)NCc2cnc3scc(C#CC4CCCC4)n23)cc1	IC50	'='	418	nM	6.38			UO_0000065	16.38	0.31	2.25	7.76	0	CHEMBL4381635	Inhibition of recombinant full-length N-terminal His-tagged human IDO1 (1 to 403 residues) expressed in Escherichia coli BL21(DE3) cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376890	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4571695		None	414.44	0	3.93	7d	O=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2F)C(=O)c2ccccc21	IC50	'>'	10000	nM				UO_0000065					0	CHEMBL4381946	Inhibition of recombinant human IDO1 using L-tryptophan as substrate incubated under dark conditions measured after 60 mins by fluorescence microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376897	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4747228		None	491.61	1	5.31	31	COc1ccc(C(=O)N[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cc1N1CCOCC1	IC50	'='	7	nM	8.15			UO_0000065	16.59	0.31	2.84	12.8	0	CHEMBL4680003	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by IFNgamma stimulation and measured after 18 hrs by	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673406	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4796405		None	410.92	1	6.12	27	C[C@@H](NC(=O)c1ccccc1Cl)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1	IC50	'='	12	nM	7.92			UO_0000065	19.28	0.37	1.8	18.86	0	CHEMBL4680003	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by IFNgamma stimulation and measured after 18 hrs by	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673406	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4789681		None	408.48	0	4.72	15	COc1ncc(NC(=O)[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cn1	IC50	'='	10	nM	8			UO_0000065	19.58	0.36	3.28	10.39	0	CHEMBL4680003	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by IFNgamma stimulation and measured after 18 hrs by	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673406	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4161733		None	410.92	1	6.58	1; BMS-986205	C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1	IC50	'='	2	nM	8.7			UO_0000065	21.17	0.41	2.12	20.72	1	CHEMBL4680003	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by IFNgamma stimulation and measured after 18 hrs by	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673406	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4776703		None	463.31	0	4.3	13	O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1	IC50	'='	54	nM	7.27			UO_0000065	15.69	0.34	2.97	7.73	0	CHEMBL4679867	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells using L-tryptophan as substrate measured after 48 hrs	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 48.0 hr	INHIBITOR
CHEMBL4789503		None	451.32	0	1.96	7	NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1	IC50	'='	21	nM	7.68			UO_0000065	17.01	0.4	5.72	5.73	0	CHEMBL4679867	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells using L-tryptophan as substrate measured after 48 hrs	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 48.0 hr	INHIBITOR
CHEMBL4760312		None	344.17	0	3.13	1	O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1	IC50	'='	1772	nM	5.75			UO_0000065	16.71	0.41	2.62	7.71	0	CHEMBL4679867	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells using L-tryptophan as substrate measured after 48 hrs	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 48.0 hr	INHIBITOR
CHEMBL4747060		None	499.36	0	3.43	17	O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1	IC50	'='	98	nM	7.01			UO_0000065	14.04	0.32	3.58	6.31	0	CHEMBL4679868	Inhibition of human IDO1 expressed in Escherichia coli Rosetta using tryptophan as substrate incubated for 1 hr by methylene blue based assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL4759802		None	420.28	0	4.27	11	O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(c2ccccc2)CC1	IC50	'='	149	nM	6.83			UO_0000065	16.24	0.36	2.56	10.51	0	CHEMBL4679868	Inhibition of human IDO1 expressed in Escherichia coli Rosetta using tryptophan as substrate incubated for 1 hr by methylene blue based assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL4781782		None	329.21	0	4.76	6	O/N=C(/CC1CCCCC1)Nc1ccc(F)c(Br)c1	IC50	'='	497	nM	6.3			UO_0000065	19.15	0.45	1.54	14.13	0	CHEMBL4679868	Inhibition of human IDO1 expressed in Escherichia coli Rosetta using tryptophan as substrate incubated for 1 hr by methylene blue based assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673401	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL4781529		None	222.34	0	3.12	6a	CS/C(=N/C#N)SCc1ccccc1	IC50	'='	6100	nM	5.21			UO_0000065	23.45	0.51	2.09	14.43	0	CHEMBL4679875	Inhibition of IDO1 in IFNgamma-induced human A-431 cells assessed as reduction in kynurenine production using tryptophan as substrate measured after 24 hrs by microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	A-431	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673402	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 24.0 hr	INHIBITOR
CHEMBL4792766		None	304.44	0	4.72	5h	O=C(SCCc1ccc(O)cc1)SCc1ccccc1	IC50	'='	900	nM	6.05			UO_0000065	19.86	0.41	1.33	16.21	0	CHEMBL4679877	Inhibition of recombinant human IDO1 measured after 60 mins by microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673402	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL4748428		None	396.36	1	5.6	5d	CC(C)(C)OC(=O)NCCSC(=O)SCc1ccc(Cl)cc1Cl	IC50	'='	1600	nM	5.8			UO_0000065	14.62	0.34	0.2	10.46	0	CHEMBL4679877	Inhibition of recombinant human IDO1 measured after 60 mins by microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673402	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL4797228		None	247.75	0	2.02	4c	Cl.NCCOC(=O)SCc1ccccc1	IC50	'='	3300	nM	5.48			UO_0000065	25.94	0.53	3.46	10.48	0	CHEMBL4679877	Inhibition of recombinant human IDO1 measured after 60 mins by microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673402	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 1.0 hr	INHIBITOR
CHEMBL571209	INDOXIMOD	2	218.26	0	1.13	1; MT	Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21	IC50	'>'	100000000	nM		Outside typical range		UO_0000065					0	CHEMBL4734675	Inhibition of human IDO1	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4732103	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4740878		None	338.16	0	2.4	65	COC1=C(OC)C(=O)C(Nc2cccc(Br)c2)=CC1=O	IC50	'='	130	nM	6.89			UO_0000065	20.36	0.47	4.49	10.65	0	CHEMBL4734675	Inhibition of human IDO1	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4732103	1	Scientific Literature	J Med Chem	2020	None		INHIBITOR
CHEMBL4443463		None	194.62	0	2.2	21	Clc1ccc(Nc2cn[nH]n2)cc1	IC50	'='	11300	nM	4.95			UO_0000065	25.42	0.52	2.75	9.23	1	CHEMBL4734652	Inhibition of recombinant human N-terminal His-tagged IDO1 (1 to 403 residues) expressed in Escherichia coli BL21 using L-tryptophan as substrate preincubated for 30 mins followed by substrate addition by absorbance method	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4732103	1	Scientific Literature	J Med Chem	2020	None	TIME = 0.5 hr	INHIBITOR
CHEMBL4877601		None	193.64	0	2.31	1f	Nc1ccc(Cl)cc1-c1cnc[nH]1	IC50	'='	12100	nM	4.92			UO_0000065	25.39	0.52	2.61	8.99	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL4855044		None	160.18	0	1.05	5d	Nc1ccccc1-c1nnc[nH]1	IC50	'='	2000	nM	5.7			UO_0000065	35.58	0.65	4.65	8.43	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL4856710		None	408.9	1	5.59	71	CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](c3ccnc4ccc(F)cc34)C[C@@H]21	IC50	'='	14	nM	7.85			UO_0000065	19.21	0.37	2.26	18.7	0	CHEMBL4843307	Inhibition of IDO1 in human whole blood stimulated with IFNgamma/LPS using L-tryptophan/kynurenine as substrate incubated for 15 mins followed by IFNgamma/LPS stimulation and incubated for 24 hrs by LC-MS analysis	B	BAO_0000221	tissue-based format	Homo sapiens	None	Blood	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4842341	1	Scientific Literature	J Med Chem	2021	None	TIME = 24.25 hr	INHIBITOR
CHEMBL4868709		None	400.95	1	5.53	25	CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc(OC)c2C)CC1	IC50	'='	2	nM	8.7			UO_0000065	21.7	0.42	3.17	16.98	0	CHEMBL4824876	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by recombinant human IFNgamma stimulation and measured after 18 hrs by fluorescence based microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4823289	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4859579		None	356.9	1	5.14	21	Cc1cc([C@H]2CC[C@@H]([C@@H](C)NC(=O)c3ccc(Cl)cc3)CC2)ccn1	IC50	'='	12	nM	7.92			UO_0000065	22.19	0.43	2.78	18.86	0	CHEMBL4824876	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by recombinant human IFNgamma stimulation and measured after 18 hrs by fluorescence based microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4823289	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4847982		None	424.89	1	6.24	20	CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@H](c2cccc(C(F)(F)F)n2)CC1	IC50	'='	40	nM	7.4			UO_0000065	17.41	0.35	1.16	17.62	0	CHEMBL4824876	Inhibition of IDO1 in IFNgamma-stimulated human HeLa cells preincubated for 2 hrs followed by recombinant human IFNgamma stimulation and measured after 18 hrs by fluorescence based microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4823289	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 20.0 hr	INHIBITOR
CHEMBL4743245		None	419.96	1	6.9	35	CCC(c1nc2ccc(Cl)cc2[nH]1)[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1	IC50	'='	7	nM	8.15			UO_0000065	19.42	0.37	1.25	16.05	0	CHEMBL4725179	Inhibition of IDO1 in recombinant IFN-gamma induced human HeLa cells incubated for 18 hrs by fluorescence microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715934	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 18.0 hr	INHIBITOR
CHEMBL4161733		None	410.92	1	6.58	4; BMS-986205	C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1	IC50	'='	2	nM	8.7			UO_0000065	21.17	0.41	2.12	20.72	0	CHEMBL4725179	Inhibition of IDO1 in recombinant IFN-gamma induced human HeLa cells incubated for 18 hrs by fluorescence microplate reader assay	B	BAO_0000221	tissue-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715934	1	Scientific Literature	ACS Med Chem Lett	2021	None	TIME = 18.0 hr	INHIBITOR
CHEMBL4793228		None	350.71	0	4.05	17c	O=C(Nc1ccc(F)c2[nH]c(C(=O)O)cc12)c1ccc(F)c(Cl)c1	IC50	'>'	100000	nM				UO_0000065					0	CHEMBL4682949	Inhibition of recombinant human IDO1 assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4680135	1	Scientific Literature	Eur J Med Chem	2020	None	TIME = 0.75 hr	
CHEMBL4780914		None	411.25	0	0.84	7	CS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	5000	nM	5.3			UO_0000065	12.89	0.31	4.46	4.42	0	CHEMBL4679358	Inhibition of IDO1 (unknown origin) by enzymatic assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673373	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL2147993		None	190.16	0	1.38	13	O=[N+]([O-])c1cccc(-c2c[nH]nn2)c1	IC50	'='	15000	nM	4.82			UO_0000065	25.37	0.47	3.44	5.69	0	CHEMBL2150124	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2146377	1	Scientific Literature	J Med Chem	2012	None		
CHEMBL2147997		None	214.15	0	1.89	21	FC(F)(F)c1cc(-c2c[nH]nn2)ccn1	IC50	'='	15000	nM	4.82			UO_0000065	22.53	0.44	2.93	8.86	0	CHEMBL2150124	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2146377	1	Scientific Literature	J Med Chem	2012	None		
CHEMBL2148002		None	213.16	0	2.49	29	FC(F)(F)c1ccccc1-c1c[nH]nn1	IC50	'='	650000	nM		Outside typical range		UO_0000065					0	CHEMBL2150124	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2146377	1	Scientific Literature	J Med Chem	2012	None		
CHEMBL4761608		None	367.79	0	-0.02	6	NS(=O)(=O)NCCCNC(=O)/C(=N/O)Nc1ccc(F)c(Cl)c1	IC50	'='	10300	nM	4.99			UO_0000065	13.56	0.3	5.01	3.42	0	CHEMBL4679358	Inhibition of IDO1 (unknown origin) by enzymatic assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673373	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4788833		None	439.82	0	3.65	34	O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12	IC50	'='	73	nM	7.14			UO_0000065	16.23	0.32	3.49	9.98	0	CHEMBL4679374	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673373	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4764848		None	443.88	0	4.9	26	O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1	IC50	'='	8	nM	8.1			UO_0000065	18.24	0.36	3.2	13	0	CHEMBL4679374	Inhibition of IDO1 in human SKOV3 cells	B	BAO_0000219	cell-based format	Homo sapiens	None	None	SK-OV-3	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4673373	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
