"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL4745266"	""	"None"	"378.81"	"1"	"5.09"	"9s"	"CC(=O)Nc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)sc2c1"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	""
"CHEMBL4788200"	""	"None"	"350.71"	"0"	"4.05"	"17d"	"O=C(O)c1cc2c(C(=O)Nc3ccc(F)c(Cl)c3)ccc(F)c2[nH]1"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	""
"CHEMBL4747560"	""	"None"	"364.74"	"0"	"3.98"	"17e"	"O=C(Cc1ccc(F)c(Cl)c1)Nc1ccc(F)c2[nH]c(C(=O)O)cc12"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	""
"CHEMBL4793667"	""	"None"	"318.28"	"0"	"3.90"	"9a-3"	"COc1cc(Nc2ccc(F)c3[nH]c(C(=O)O)cc23)ccc1F"	"IC50"	"'='"	"31400.0"	"nM"	"4.50"	""	""	"UO_0000065"	"14.15"	"0.27"	"0.60"	"6.06"	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	"INHIBITOR"
"CHEMBL4793007"	""	"None"	"340.34"	"0"	"2.97"	"9o-22"	"COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)nc1"	"IC50"	"'='"	"5270.0"	"nM"	"5.28"	""	""	"UO_0000065"	"15.51"	"0.29"	"2.31"	"4.54"	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	"INHIBITOR"
"CHEMBL4741297"	""	"None"	"349.25"	"0"	"2.85"	"2j"	"O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)cc2F)=N\O)c2nonc12"	"IC50"	"'='"	"19000.0"	"nM"	"4.72"	""	""	"UO_0000065"	"13.52"	"0.26"	"1.87"	"3.73"	"0"	"CHEMBL4717715"	"Inhibition of recombinant human TDO assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 1 hrs by UV-vis spectrophotometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715733"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	"TIME = 1.0 hr"	"INHIBITOR"
"CHEMBL4757996"	""	"None"	"396.13"	"0"	"3.28"	"1n"	"O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(F)c(Br)c2)c2nonc12"	"IC50"	"'='"	"47000.0"	"nM"	"4.33"	""	""	"UO_0000065"	"10.93"	"0.25"	"1.05"	"3.42"	"0"	"CHEMBL4717715"	"Inhibition of recombinant human TDO assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 1 hrs by UV-vis spectrophotometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715733"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	"TIME = 1.0 hr"	"INHIBITOR"
"CHEMBL4792192"	""	"None"	"378.14"	"0"	"3.14"	"1h"	"O=[N+]([O-])c1ccc(N/C(=N\O)c2cccc(Br)c2)c2nonc12"	"IC50"	"'='"	"20000.0"	"nM"	"4.70"	""	""	"UO_0000065"	"12.43"	"0.28"	"1.56"	"3.71"	"0"	"CHEMBL4717715"	"Inhibition of recombinant human TDO assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 1 hrs by UV-vis spectrophotometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715733"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	"TIME = 1.0 hr"	"INHIBITOR"
"CHEMBL5197972"	""	"None"	"371.73"	"0"	"4.65"	"HT-30"	"O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12"	"IC50"	"'='"	"170.0"	"nM"	"6.77"	""	""	"UO_0000065"	"18.21"	"0.37"	"2.12"	"8.36"	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	"INHIBITOR"
"CHEMBL5191067"	""	"None"	"370.72"	"0"	"4.76"	"HT-31"	"O=[N+]([O-])c1ccc(Cl)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12"	"IC50"	"'='"	"3190.0"	"nM"	"5.50"	""	""	"UO_0000065"	"14.83"	"0.30"	"0.74"	"6.55"	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	"INHIBITOR"
"CHEMBL4092918"	""	"None"	"239.23"	"0"	"1.58"	"NSC335048"	"O=C1c2ccccc2C2=C3C(O)=NN=C3CCN12"	"IC50"	"'='"	"4350.0"	"nM"	"5.36"	""	""	"UO_0000065"	"22.41"	"0.41"	"3.78"	"8.22"	"0"	"CHEMBL4812820"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate incubated for 30 mins by methylene blue reagent based concurrent assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4811262"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL4762621"	""	"None"	"334.73"	"0"	"4.41"	"9e"	"COc1ccc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c12"	"IC50"	"'='"	"19500.0"	"nM"	"4.71"	""	""	"UO_0000065"	"14.07"	"0.28"	"0.30"	"6.33"	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	"INHIBITOR"
"CHEMBL4748675"	""	"None"	"331.26"	"0"	"2.71"	"2b"	"O=[N+]([O-])c1ccc(N/C(Cc2ccccc2F)=N\O)c2nonc12"	"IC50"	"'='"	"30000.0"	"nM"	"4.52"	""	""	"UO_0000065"	"13.65"	"0.26"	"1.81"	"3.57"	"0"	"CHEMBL4717715"	"Inhibition of recombinant human TDO assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 1 hrs by UV-vis spectrophotometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715733"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	"TIME = 1.0 hr"	"INHIBITOR"
"CHEMBL4852583"	""	"None"	"244.30"	"0"	"4.38"	"1"	"c1ccc2c(-c3ccc4ccncc4c3)c[nH]c2c1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"29.29"	"0.51"	"2.77"	"24.95"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4436480"	""	"None"	"364.38"	"0"	"1.47"	"5b"	"O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O"	"IC50"	"'='"	"90.0"	"nM"	"7.05"	""	""	"UO_0000065"	"19.34"	"0.36"	"5.58"	"10.48"	"0"	"CHEMBL4356128"	"Inhibition of human TDO transfected in HEK293 cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 12 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4354812"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3307715"	""	""
"CHEMBL4471831"	""	"None"	"350.35"	"0"	"1.48"	"9b"	"O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O"	"IC50"	"'='"	"290.0"	"nM"	"6.54"	""	""	"UO_0000065"	"18.66"	"0.34"	"5.06"	"9.72"	"0"	"CHEMBL4356128"	"Inhibition of human TDO transfected in HEK293 cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 12 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4354812"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3307715"	""	""
"CHEMBL4577825"	""	"None"	"464.50"	"0"	"3.12"	"5c"	"CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1"	"IC50"	"'='"	"450.0"	"nM"	"6.35"	""	""	"UO_0000065"	"13.66"	"0.25"	"3.23"	"7.49"	"0"	"CHEMBL4356125"	"Inhibition of recombinant human TDO expressed in Escherichia coli BL21 (DE3) assessed as reduction in conversion of L-tryptophan to N-formyl kynurenine using L-tryptophan as substrate after 30 mins by methylene blue assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4354812"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"None"	""	""
"CHEMBL4752390"	""	"None"	"327.32"	"0"	"3.71"	"9o-14"	"CC(=O)Nc1cc(Nc2ccc(F)cc2)c2cc(C(=O)O)[nH]c2c1"	"IC50"	"'='"	"7690.0"	"nM"	"5.11"	""	""	"UO_0000065"	"15.62"	"0.29"	"1.40"	"5.43"	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	"INHIBITOR"
"CHEMBL4749726"	""	"None"	"309.71"	"0"	"2.70"	"7"	"O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(Cl)c1"	"IC50"	"'='"	"36.0"	"nM"	"7.44"	""	""	"UO_0000065"	"24.03"	"0.46"	"4.74"	"11.48"	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL4751793"	""	"None"	"309.71"	"0"	"2.70"	"9"	"O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1Cl"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	""
"CHEMBL4741094"	""	"None"	"320.26"	"0"	"1.95"	"17"	"O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc([N+](=O)[O-])cc1"	"IC50"	"'='"	"48.0"	"nM"	"7.32"	""	""	"UO_0000065"	"22.85"	"0.42"	"5.37"	"6.78"	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL4762048"	""	"None"	"333.30"	"0"	"1.83"	"18"	"COC(=O)c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1"	"IC50"	"'='"	"58.0"	"nM"	"7.24"	""	""	"UO_0000065"	"21.71"	"0.40"	"5.41"	"7.94"	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL4756155"	""	"None"	"327.70"	"0"	"2.84"	"22"	"O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"23.97"	"0.47"	"5.01"	"12.11"	"1"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL4748072"	""	"None"	"357.73"	"0"	"2.84"	"40"	"COc1ccc2c(c1)C(=O)c1c(nnn1-c1ccc(F)c(Cl)c1)C2=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	""
"CHEMBL4765090"	""	"None"	"345.69"	"0"	"2.97"	"41"	"O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"23.14"	"0.46"	"5.03"	"12.34"	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL301982"	"CELASTROL"	"None"	"450.62"	"1"	"6.70"	"NSC70931"	"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4812820"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate incubated for 30 mins by methylene blue reagent based concurrent assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4811262"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	""
"CHEMBL4753967"	""	"None"	"427.86"	"0"	"3.34"	"29"	"O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1"	"IC50"	"'='"	"14000.0"	"nM"	"4.85"	""	""	"UO_0000065"	"11.34"	"0.22"	"1.51"	"5.88"	"0"	"CHEMBL4679375"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673373"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL4752081"	""	"None"	"439.92"	"1"	"5.01"	"27"	"CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12"	"IC50"	"'='"	"4500.0"	"nM"	"5.35"	""	""	"UO_0000065"	"12.15"	"0.24"	"0.34"	"8.58"	"0"	"CHEMBL4679375"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673373"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL4757244"	""	"None"	"447.24"	"0"	"4.15"	"24"	"O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1"	"IC50"	"'='"	"22000.0"	"nM"	"4.66"	""	""	"UO_0000065"	"10.41"	"0.22"	"0.51"	"6.19"	"0"	"CHEMBL4679375"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673373"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL4792463"	""	"None"	"445.42"	"0"	"4.74"	"16"	"O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1"	"IC50"	"'='"	"9500.0"	"nM"	"5.02"	""	""	"UO_0000065"	"11.28"	"0.21"	"0.28"	"8.06"	"0"	"CHEMBL4679375"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673373"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL5192718"	""	"None"	"347.17"	"0"	"3.85"	"HT-8"	"O=[N+]([O-])c1ccccc1CNc1cc(Br)cc2cn[nH]c12"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	""
"CHEMBL5208412"	""	"None"	"370.17"	"0"	"4.96"	"HT-12"	"FC(F)(F)c1cc(NCc2cccc(Br)c2)c2cn[nH]c2c1"	"IC50"	"'='"	"19090.0"	"nM"	"4.72"	""	""	"UO_0000065"	"12.75"	"0.29"	"-0.24"	"11.59"	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	"INHIBITOR"
